bfsNr,locationName,PERS_WAGEN,date,change_event_name
4091,Auenstein,485,1979-09-30,Initial recording of the municipality Auenstein
4091,Auenstein,450,1978-09-30,Initial recording of the municipality Auenstein
4091,Auenstein,440,1977-09-30,Initial recording of the municipality Auenstein
4091,Auenstein,397,1976-09-30,Initial recording of the municipality Auenstein
4223,Auw,1418,2025-09-30,Initial recording of the municipality Auw
4223,Auw,1374,2024-09-30,Initial recording of the municipality Auw
4223,Auw,1360,2023-09-30,Initial recording of the municipality Auw
4223,Auw,1364,2022-09-30,Initial recording of the municipality Auw
4223,Auw,1344,2021-09-30,Initial recording of the municipality Auw
4223,Auw,1283,2020-09-30,Initial recording of the municipality Auw
4223,Auw,1266,2019-09-30,Initial recording of the municipality Auw
4223,Auw,1235,2018-09-30,Initial recording of the municipality Auw
4223,Auw,1225,2017-09-30,Initial recording of the municipality Auw
4223,Auw,1189,2016-09-30,Initial recording of the municipality Auw
4223,Auw,1127,2015-09-30,Initial recording of the municipality Auw
4223,Auw,1091,2014-09-30,Initial recording of the municipality Auw
4223,Auw,1079,2013-09-30,Initial recording of the municipality Auw
4223,Auw,1033,2012-09-30,Initial recording of the municipality Auw
4223,Auw,1013,2011-09-30,Initial recording of the municipality Auw
4223,Auw,966,2010-09-30,Initial recording of the municipality Auw
4223,Auw,928,2009-09-30,Initial recording of the municipality Auw
4223,Auw,909,2008-09-30,Initial recording of the municipality Auw
4223,Auw,917,2007-09-30,Initial recording of the municipality Auw
4223,Auw,886,2006-09-30,Initial recording of the municipality Auw
4223,Auw,895,2005-09-30,Initial recording of the municipality Auw
4223,Auw,836,2004-09-30,Initial recording of the municipality Auw
4223,Auw,801,2003-09-30,Initial recording of the municipality Auw
4223,Auw,741,2002-09-30,Initial recording of the municipality Auw
4223,Auw,704,2001-09-30,Initial recording of the municipality Auw
4223,Auw,650,2000-09-30,Initial recording of the municipality Auw
4223,Auw,651,1999-09-30,Initial recording of the municipality Auw
4223,Auw,613,1998-09-30,Initial recording of the municipality Auw
4223,Auw,606,1997-09-30,Initial recording of the municipality Auw
4223,Auw,589,1996-09-30,Initial recording of the municipality Auw
4223,Auw,568,1995-09-30,Initial recording of the municipality Auw
4223,Auw,535,1994-09-30,Initial recording of the municipality Auw
4223,Auw,509,1993-09-30,Initial recording of the municipality Auw
4223,Auw,491,1992-09-30,Initial recording of the municipality Auw
4223,Auw,497,1991-09-30,Initial recording of the municipality Auw
4223,Auw,479,1990-09-30,Initial recording of the municipality Auw
4223,Auw,451,1989-09-30,Initial recording of the municipality Auw
4223,Auw,429,1988-09-30,Initial recording of the municipality Auw
4223,Auw,425,1987-09-30,Initial recording of the municipality Auw
4223,Auw,405,1986-09-30,Initial recording of the municipality Auw
4223,Auw,384,1985-09-30,Initial recording of the municipality Auw
4223,Auw,354,1984-09-30,Initial recording of the municipality Auw
4223,Auw,341,1983-09-30,Initial recording of the municipality Auw
4223,Auw,335,1982-09-30,Initial recording of the municipality Auw
4223,Auw,312,1981-09-30,Initial recording of the municipality Auw
4223,Auw,304,1980-09-30,Initial recording of the municipality Auw
4223,Auw,296,1979-09-30,Initial recording of the municipality Auw
4223,Auw,266,1978-09-30,Initial recording of the municipality Auw
4223,Auw,247,1977-09-30,Initial recording of the municipality Auw
4223,Auw,229,1976-09-30,Initial recording of the municipality Auw
4323,Bad Zurzach,2552,2021-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2586,2020-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2579,2019-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2551,2018-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2482,2017-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2468,2016-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2432,2015-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2394,2014-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2356,2013-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2332,2012-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2270,2011-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2224,2010-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2140,2009-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2106,2008-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2090,2007-09-30,Name change from Zurzach to Bad Zurzach
4323,Bad Zurzach,2084,2006-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,2093,2005-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,2064,2004-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,2019,2003-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1981,2002-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1916,2001-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1889,2000-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1824,1999-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1768,1998-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1748,1997-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1737,1996-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1713,1995-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1725,1994-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1729,1993-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1674,1992-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1698,1991-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1606,1990-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1529,1989-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1448,1988-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1380,1987-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1320,1986-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1258,1985-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1203,1984-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1176,1983-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1138,1982-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1079,1981-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1044,1980-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,1001,1979-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,946,1978-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,886,1977-09-30,Initial recording of the municipality Zurzach
4323,Bad Zurzach,858,1976-09-30,Initial recording of the municipality Zurzach
4021,Baden,11619,2025-09-30,Incorporation of Turgi into Baden
4021,Baden,11534,2024-09-30,Incorporation of Turgi into Baden
4021,Baden,9979,2023-09-30,Incorporation of Dättwil into Baden
4021,Baden,9864,2022-09-30,Incorporation of Dättwil into Baden
4021,Baden,9899,2021-09-30,Incorporation of Dättwil into Baden
4021,Baden,9858,2020-09-30,Incorporation of Dättwil into Baden
4021,Baden,9775,2019-09-30,Incorporation of Dättwil into Baden
4021,Baden,9749,2018-09-30,Incorporation of Dättwil into Baden
4021,Baden,9886,2017-09-30,Incorporation of Dättwil into Baden
4021,Baden,9918,2016-09-30,Incorporation of Dättwil into Baden
4021,Baden,9894,2015-09-30,Incorporation of Dättwil into Baden
4021,Baden,9801,2014-09-30,Incorporation of Dättwil into Baden
4021,Baden,9783,2013-09-30,Incorporation of Dättwil into Baden
4021,Baden,9717,2012-09-30,Incorporation of Dättwil into Baden
4021,Baden,9541,2011-09-30,Incorporation of Dättwil into Baden
4021,Baden,9375,2010-09-30,Incorporation of Dättwil into Baden
4021,Baden,9235,2009-09-30,Incorporation of Dättwil into Baden
4021,Baden,9125,2008-09-30,Incorporation of Dättwil into Baden
4021,Baden,8965,2007-09-30,Incorporation of Dättwil into Baden
4021,Baden,8908,2006-09-30,Incorporation of Dättwil into Baden
4021,Baden,8707,2005-09-30,Incorporation of Dättwil into Baden
4021,Baden,8631,2004-09-30,Incorporation of Dättwil into Baden
4021,Baden,8643,2003-09-30,Incorporation of Dättwil into Baden
4021,Baden,8602,2002-09-30,Incorporation of Dättwil into Baden
4021,Baden,8493,2001-09-30,Incorporation of Dättwil into Baden
4021,Baden,8383,2000-09-30,Incorporation of Dättwil into Baden
4021,Baden,8189,1999-09-30,Incorporation of Dättwil into Baden
4021,Baden,7989,1998-09-30,Incorporation of Dättwil into Baden
4021,Baden,7708,1997-09-30,Incorporation of Dättwil into Baden
4021,Baden,7603,1996-09-30,Incorporation of Dättwil into Baden
4021,Baden,7356,1995-09-30,Incorporation of Dättwil into Baden
4021,Baden,7239,1994-09-30,Incorporation of Dättwil into Baden
4021,Baden,7148,1993-09-30,Incorporation of Dättwil into Baden
4021,Baden,7061,1992-09-30,Incorporation of Dättwil into Baden
4021,Baden,7047,1991-09-30,Incorporation of Dättwil into Baden
4021,Baden,6867,1990-09-30,Incorporation of Dättwil into Baden
4021,Baden,6601,1989-09-30,Incorporation of Dättwil into Baden
4021,Baden,6308,1988-09-30,Incorporation of Dättwil into Baden
4021,Baden,6022,1987-09-30,Incorporation of Dättwil into Baden
4021,Baden,5925,1986-09-30,Incorporation of Dättwil into Baden
4021,Baden,5728,1985-09-30,Incorporation of Dättwil into Baden
4021,Baden,5586,1984-09-30,Incorporation of Dättwil into Baden
4021,Baden,5443,1983-09-30,Incorporation of Dättwil into Baden
4021,Baden,5261,1982-09-30,Incorporation of Dättwil into Baden
4021,Baden,5105,1981-09-30,Incorporation of Dättwil into Baden
4021,Baden,4912,1980-09-30,Incorporation of Dättwil into Baden
4021,Baden,4648,1979-09-30,Incorporation of Dättwil into Baden
4021,Baden,4458,1978-09-30,Incorporation of Dättwil into Baden
4021,Baden,4292,1977-09-30,Incorporation of Dättwil into Baden
4021,Baden,4364,1976-09-30,Incorporation of Dättwil into Baden
4301,Baldingen,197,2021-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,200,2020-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,198,2019-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,210,2018-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,211,2017-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,212,2016-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,214,2015-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,207,2014-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,210,2013-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,208,2012-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,194,2011-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,182,2010-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,171,2009-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,169,2008-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,152,2007-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,151,2006-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,144,2005-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,150,2004-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,134,2003-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,134,2002-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,130,2001-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,127,2000-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,133,1999-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,133,1998-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,134,1997-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,133,1996-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,135,1995-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,127,1994-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,119,1993-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,127,1992-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,120,1991-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,106,1990-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,107,1989-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,109,1988-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,111,1987-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,108,1986-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,96,1985-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,79,1984-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,71,1983-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,66,1982-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,55,1981-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,52,1980-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,62,1979-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,56,1978-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,55,1977-09-30,Initial recording of the municipality Baldingen
4301,Baldingen,49,1976-09-30,Initial recording of the municipality Baldingen
4224,Beinwil (Freiamt),821,2025-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),839,2024-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),831,2023-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),810,2022-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),778,2021-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),780,2020-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),786,2019-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),761,2018-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),742,2017-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),710,2016-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),740,2015-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),714,2014-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),671,2013-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),660,2012-09-30,Initial recording of the municipality Beinwil (Freiamt)
4224,Beinwil (Freiamt),659,2011-09-30,Initial recording of the municipality Beinwil (Freiamt)
