bfsNr,date,muniDescription,PERS_WAGEN
4222,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,685
4222,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,677
4222,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,669
4222,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,642
4222,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,625
4222,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,604
4222,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,575
4222,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,573
4222,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,537
4222,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,501
4222,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,481
4222,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,439
4222,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,431
4222,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,450
4222,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,418
4222,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,389
4222,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,355
4222,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,329
4222,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,316
4222,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,313
4222,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,303
4222,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,281
4222,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,244
4222,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,214
4222,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,212
4222,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,204
4222,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,175
4061,2025-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1164
4061,2024-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1163
4061,2023-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1109
4061,2022-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1118
4061,2021-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1104
4061,2020-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1096
4061,2019-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1105
4061,2018-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1107
4061,2017-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1122
4061,2016-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1066
4061,2015-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1061
4061,2014-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1058
4061,2013-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1059
4061,2012-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1038
4061,2011-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1028
4061,2010-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,964
4061,2009-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,1018
4061,2008-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,996
4061,2007-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,967
4061,2006-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,912
4061,2005-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,903
4061,2004-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,871
4061,2003-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,852
4061,2002-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,773
4061,2001-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,708
4061,2000-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,693
4061,1999-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,660
4061,1998-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,642
4061,1997-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,630
4061,1996-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,606
4061,1995-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,587
4061,1994-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,582
4061,1993-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,552
4061,1992-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,551
4061,1991-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,536
4061,1990-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,497
4061,1989-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,480
4061,1988-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,451
4061,1987-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,426
4061,1986-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,412
4061,1985-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,379
4061,1984-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,370
4061,1983-09-30,https://ld.admin.ch/municipality/changeevent/1481/description,340
4061,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,389
4061,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,362
4061,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,345
4061,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,316
4061,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,293
4061,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,258
4061,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11320/description,271
4272,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,216
4272,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,207
4272,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,205
4272,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,203
4272,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,199
4272,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,202
4272,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,196
4272,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,199
4272,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,201
4272,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,195
4272,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,200
4272,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,184
4272,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,190
4272,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,193
4272,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,175
4272,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,173
4272,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,166
4272,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,165
4272,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,160
4272,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,148
4272,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,145
